# Precipitation accumulation data file
# Comment lines are preceded by "#"
# Description: 
# Time series of a precipitation accumulation of weather radar data and another sensor over a fixed location.
# Location [lon, lat, alt]: [8.997, 45.854, 346.6]
# Nominal antenna coordinates used [az, el, r]: [np.float64(328.5414228375049), np.float64(0.20455523464809472), np.float64(29578.549677344778)]
# sensor type: rgage
# sensor ID: COL
# Data: Precipitation accumulation over 3600 s
# Fill Value: -9999.0
# Start: 2024-05-22 14:00:00 UTC
#
date,np_radar,radar_value,np_sensor,sensor_value
2024-05-22 14:00:00,12,35.862411691666665,6,20.0
2024-05-22 15:00:00,12,8.15059785,6,7.800000000000001
2024-05-22 16:00:00,12,1.8784438491666666,6,0.7
2024-05-22 17:00:00,12,1.08706207,6,0.29999999999999993
2024-05-22 18:00:00,12,0.0,6,0.0
2024-05-22 19:00:00,12,0.0,6,0.0
