# Precipitation accumulation data file
# Comment lines are preceded by "#"
# Description: 
# Time series of a precipitation accumulation of weather radar data and another sensor over a fixed location.
# Location [lon, lat, alt]: [9.0833, 45.7167, 309.6]
# Nominal antenna coordinates used [az, el, r]: [np.float64(318.59484964967345), np.float64(0.2962626248243506), np.float64(13266.972139105752)]
# sensor type: rgage
# sensor ID: IYMAR
# Data: Precipitation accumulation over 3600 s
# Fill Value: -9999.0
# Start: 2024-05-22 14:00:00 UTC
#
date,np_radar,radar_value,np_sensor,sensor_value
2024-05-22 14:00:00,12,0.0,6,0.0
2024-05-22 15:00:00,12,2.2884258466666667,6,0.8
2024-05-22 16:00:00,12,9.381331679999999,6,1.8
2024-05-22 17:00:00,12,1.8389525583333333,6,1.2000000000000002
2024-05-22 18:00:00,12,0.009271408333333333,6,0.0
2024-05-22 19:00:00,12,0.0,6,0.0
