# Precipitation accumulation data file
# Comment lines are preceded by "#"
# Description: 
# Time series of a precipitation accumulation of weather radar data and another sensor over a fixed location.
# Location [lon, lat, alt]: [9.0833, 45.7167, 309.6]
# Nominal antenna coordinates used [az, el, r]: [np.float64(151.66300789124875), np.float64(-1.8432515858502587), np.float64(40926.14186731351)]
# sensor type: rgage
# sensor ID: IYMAR
# Data: Precipitation accumulation over 3600 s
# Fill Value: -9999.0
# Start: 2024-05-22 13:00:00 UTC
#
date,np_radar,radar_value,np_sensor,sensor_value
2024-05-22 13:00:00,1,0.0,6,0.0
2024-05-22 14:00:00,12,0.0,6,0.0
2024-05-22 15:00:00,12,7.762081125,6,0.8
2024-05-22 16:00:00,12,4.315861425,6,1.8
2024-05-22 17:00:00,12,0.8485639599999999,6,1.2000000000000002
2024-05-22 18:00:00,12,0.313916025,6,0.0
2024-05-22 19:00:00,12,0.0,6,0.0
